"WeirLocation","TrapYear","TrapDate","Count","Sex","Origin","ForkLength","BestAge","CWTAge","PITAge","ScaleAge_Best","LengthAge","Age_Key","Recapture","Disposition","Description","New_or_recap","OpPunch"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Nat",842,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Nat",686,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Nat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Nat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",660,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",670,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Hat",730,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",721,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",798,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",703,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Hat",709,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Hat",783,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Hat",671,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Hat",617,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Hat",704,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",703,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",739,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",669,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Hat",655,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",702,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Nat",615,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Hat",805,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",694,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Hat",762,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Nat",674,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Nat",775,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Nat",630,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",734,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",772,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Nat",827,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Hat",724,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Nat",739,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",698,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Hat",693,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"F","Nat",694,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Nat",655,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Nat",720,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Nat",835,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-15 00:00:00,1,"M","Nat",580,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",706,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",712,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Nat",719,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",733,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Nat",735,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Nat",697,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Nat",745,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",703,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",753,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",660,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Nat",685,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Nat",708,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Nat",665,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",688,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",702,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",680,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",704,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Nat",694,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",769,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",695,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",727,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",734,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",675,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",773,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",762,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",637,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",752,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",719,4,,4,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",742,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",735,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",825,5,,,,5,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",671,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",660,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Hat",694,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Nat",673,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Nat",785,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Nat",702,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"F","Hat",670,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Nat",722,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Nat",660,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Nat",610,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-17 00:00:00,1,"M","Nat",559,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-18 00:00:00,1,"M","Nat",923,5,,,,5,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-19 00:00:00,1,"M","Hat",722,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-19 00:00:00,1,"M","Hat",650,4,,4,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-19 00:00:00,1,"F","Hat",661,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-19 00:00:00,1,"F","Hat",728,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-19 00:00:00,1,"F","Nat",729,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-19 00:00:00,1,"F","Nat",665,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-20 00:00:00,1,"M","Hat",759,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-20 00:00:00,1,"M","Hat",459,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-20 00:00:00,1,"F","Nat",658,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-21 00:00:00,1,"F","Hat",660,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-21 00:00:00,1,"F","Hat",663,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-21 00:00:00,1,"F","Hat",641,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-21 00:00:00,1,"F","Hat",669,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-21 00:00:00,1,"M","Hat",669,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-21 00:00:00,1,"F","Nat",684,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-21 00:00:00,1,"F","Nat",886,5,,,,5,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-21 00:00:00,1,"F","Nat",651,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-21 00:00:00,1,"F","Nat",802,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-21 00:00:00,1,"F","Nat",744,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-21 00:00:00,1,"M","Hat",424,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-22 00:00:00,1,"M","Hat",725,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-22 00:00:00,1,"M","Hat",724,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-22 00:00:00,1,"M","Hat",739,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-22 00:00:00,1,"F","Hat",645,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-22 00:00:00,1,"M","Hat",556,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-22 00:00:00,1,"M","Nat",879,5,,,,5,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-22 00:00:00,1,"F","Nat",665,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-22 00:00:00,1,"F","Nat",725,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"F","Hat",743,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Nat",677,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Nat",763,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"F","Hat",664,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"F","Nat",705,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"F","Nat",664,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"F","Nat",711,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Hat",721,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Nat",702,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Nat",769,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"F","Hat",666,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Nat",667,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Hat",703,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Hat",661,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"F","Hat",726,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Hat",724,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"F","Hat",658,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"F","Nat",722,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Hat",541,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Hat",460,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Nat",742,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Hat",669,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-24 00:00:00,1,"M","Nat",638,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-25 00:00:00,1,"F","Hat",685,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-25 00:00:00,1,"M","Hat",555,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-25 00:00:00,1,"M","Hat",696,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-25 00:00:00,1,"M","Hat",465,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-25 00:00:00,1,"M","Hat",764,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-26 00:00:00,1,"M","Hat",683,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-26 00:00:00,1,"F","Hat",695,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-26 00:00:00,1,"M","Nat",842,5,,,,5,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-27 00:00:00,1,"M","Hat",436,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-27 00:00:00,1,"M","Hat",739,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-27 00:00:00,1,"F","Hat",654,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-28 00:00:00,1,"M","Nat",900,5,,,,5,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-28 00:00:00,1,"M","Nat",698,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-28 00:00:00,1,"F","Hat",690,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-28 00:00:00,1,"M","Nat",825,5,,,,5,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-28 00:00:00,1,"F","Nat",728,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-28 00:00:00,1,"F","Hat",638,4,,4,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-28 00:00:00,1,"M","Hat",435,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-28 00:00:00,1,"M","Nat",654,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-29 00:00:00,1,"M","Hat",705,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-6-29 00:00:00,1,"F","Nat",875,5,,,,5,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-1 00:00:00,1,"F","Nat",698,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-1 00:00:00,1,"M","Nat",892,5,,,,5,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-1 00:00:00,1,"M","Hat",741,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-1 00:00:00,1,"F","Hat",706,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-1 00:00:00,1,"F","Hat",664,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-1 00:00:00,1,"M","Hat",484,3,,3,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-1 00:00:00,1,"F","Hat",700,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-6 00:00:00,1,"F","Nat",739,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-6 00:00:00,1,"M","Nat",408,3,,,,3,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-8 00:00:00,1,"M","Nat",771,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-8 00:00:00,1,"F","Hat",670,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-8 00:00:00,1,"F","Nat",825,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-8 00:00:00,1,"M","Hat",746,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-8 00:00:00,1,"M","Nat",771,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-11 00:00:00,1,"M","Hat",747,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-12 00:00:00,1,"F","Nat",712,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-12 00:00:00,1,"M","Hat",815,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-13 00:00:00,1,"M","Nat",728,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-13 00:00:00,1,"M","Nat",735,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-17 00:00:00,1,"F","Hat",686,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-31 00:00:00,1,"M","Nat",741,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2002,2002-7-16 00:00:00,1,"M","Nat",836,4,,,,4,,0,"P","Passed above weir","New","1ROP/CAU"
"Catherine Creek",2003,2003-5-13 00:00:00,1,"M","Nat",895,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-13 00:00:00,1,"F","Nat",921,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-13 00:00:00,1,"M","Nat",870,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-13 00:00:00,1,"F","Nat",824,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-13 00:00:00,1,"M","Nat",931,5,,5,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-13 00:00:00,1,"F","Nat",849,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-13 00:00:00,1,"F","Nat",730,4,,,4,4,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-13 00:00:00,1,"M","Hat",749,4,,,,4,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-14 00:00:00,1,"M","Hat",802,5,,,,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-14 00:00:00,1,"F","Nat",688,4,,4,4,4,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-14 00:00:00,1,"M","Nat",981,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-14 00:00:00,1,"F","Nat",870,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-14 00:00:00,1,"F","Nat",881,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-14 00:00:00,1,"F","Nat",941,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-14 00:00:00,1,"F","Hat",695,4,,4,,4,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"F","Nat",882,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"M","Nat",931,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"M","Nat",951,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"F","Nat",874,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"F","Nat",993,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"M","Nat",849,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"F","Hat",758,4,,,,4,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"M","Hat",755,4,,,,4,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"F","Nat",930,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"F","Nat",906,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"M","Nat",891,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"F","Nat",919,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"F","Nat",940,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"F","Hat",714,4,,,,4,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"M","Nat",844,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"F","Nat",922,5,,,5,5,,0,"P","Passed above weir","New",
"Catherine Creek",2003,2003-5-16 00:00:00,1,"M","Hat",866,5,,,,5,,0,"P","Passed above weir","New",
